train_loss	val_loss
0.08662622971445103	0.8418595485088199
0.08285704537420308	0.398013173179193
0.0759868100439064	0.10528577341124265
0.08952588104646766	0.2881700806394972
0.07968392888479753	1.5074449717697471
0.07594722367621204	0.6436702142610694
0.08643444240711089	0.1976980948689008
0.08409896811145409	1.4973461397970567
0.07845063131445427	0.535397519682995
0.07709193485565097	0.5999830631896703
0.08227697121444916	0.5458405337851457
0.07790041195310814	1.538859241658991
0.08782827063131321	0.7887153701348738
0.07581404910288055	1.5491469565064016
0.07852158732726226	1.0171129146007576
0.08614932136398228	0.40598515627360104
0.07694552349913235	0.5879531965111241
0.07559197693616543	1.0657673281852644
0.08380717005144721	0.5957888232939171
0.0767442068833901	0.35268934411231917
0.0843385700590046	1.035147485407916
0.07422002944343915	0.6737104942100217
0.07530102576626378	0.5712872461538122
0.07291183835220007	1.4299658231136172
0.0857466646227383	1.7820221310914164
0.07780882952714124	1.0645537571473556
0.07380373073843917	0.6751889948893075
0.07831496547940624	0.6019892107356678
0.07842791231403312	0.7279513396397985
0.07466691128692779	1.1426282827300254
0.08132996466473737	0.6080465415511468
0.07881169941914175	0.7732590096692245
0.07651276312199919	0.3090743218407486
0.07196288930855396	0.6999585328379063
0.08736361984028133	0.5830891992332358
0.07546346083858478	0.3741910500884658
0.07760752705652213	0.6039613882700602
0.07760699947176317	0.4574324327887911
0.07208273409159424	0.5498469997536052
0.0753267584158059	0.4126482545727431
0.08183489056436462	0.8662607904184948
0.07183978427538819	0.36417485638098285
0.07827811013054384	0.7863677304049935
0.07208848222662138	0.8433600904965641
0.07715749655691696	1.1244719063769084
0.07307889378804444	0.6958338164319896
0.06811504534594467	0.47174540577512797
0.07372198587038535	0.3800279378288924
0.07249400518677335	0.8014282190438473
0.07378861623307553	0.1933122395264982
0.07291250149109353	0.2231283334770588
0.07500104501422862	0.4709091391226258
0.07435670043783225	0.29056634230144096
0.07637531641766986	1.9353917351876846
0.07885523548504901	0.4688727034462823
0.07554663814705707	0.22059686892863475
0.07266183378063473	0.923088176081879
0.07043723777481808	3.1804758842545326
0.06943138021721261	0.26168959481698095
0.074617729309783	0.32211578482329245
0.06371796252844529	0.7883169157336457
0.08102865152287099	0.09175815558192706
0.0690860513537709	0.15001951793980117
0.07190504463570267	0.3424901239272922
0.07259323630927207	0.7294825941625268
0.06981004463594565	0.3106701519152131
0.07191353478351827	0.8868473119205899
0.06808490688624462	0.851185956793
0.07119987129400222	0.6289671894275781
0.06188523042139838	0.5845307159453932
0.07485749775691992	0.36202929567809056
0.06788535098683317	0.29089628439961057
0.06964662243101843	0.6130298958884345
0.07309071600727483	6.543553953459768
0.07110635165985386	0.7172605250068386
0.07215739973750143	0.39735642046187863
0.06586550521455306	0.5684576542013221
0.07598293074377023	0.6752498292034924
0.0718812069632192	0.2994888147621444
0.0679041260488883	0.4108541518449783
0.07195123293615838	0.5761241547086022
0.06431349436784485	1.1487873115924874
0.0701466474462958	1.0328982295412006
0.0632587566034757	1.0306183975152294
0.06632245857088519	1.2362208761350073
0.0684237773850629	0.2918568626497731
0.07012077708849229	1.2916294755207167
0.07595936194261362	1.2269492584045487
0.07076557899952172	0.5934146735403273
0.07560423360138376	0.6681475553849731
0.07483041060541071	0.3409357068364066
0.06385262999267216	0.5094090726339455
